Time	Type	Amount	Symbol
10/4/2025 1:56	Commission	-0.01298160 USDT	APTUSDT
10/4/2025 1:55	Realized PNL	-0.00218961 USDT	ASTERUSDT
10/4/2025 1:55	Commission	-0.00001453 USDT	ASTERUSDT
10/4/2025 1:40	Commission	-0.02076532 USDT	APTUSDT
10/4/2025 1:40	Commission	-0.02156679 USDT	SOLUSDT
10/4/2025 1:40	Commission	-0.01363396 USDT	HEMIUSDT
10/4/2025 1:40	Commission	-0.00792454 USDT	HEMIUSDT
10/4/2025 1:40	Commission	-0.02258747 USDT	FARTCOINUSDT
10/4/2025 1:40	Commission	-0.02221128 USDT	AVNTUSDT
10/4/2025 1:39	Commission	-0.00162536 USDT	HEMIUSDT
10/4/2025 1:39	Commission	-0.00906252 USDT	HEMIUSDT
10/4/2025 1:39	Commission	-0.00384350 USDT	HEMIUSDT
10/4/2025 1:39	Commission	-0.00905846 USDT	HEMIUSDT
10/4/2025 1:39	Commission	-0.02377088 USDT	ENAUSDT
10/4/2025 1:37	Commission	-0.02422297 USDT	APTUSDT
10/4/2025 1:37	Realized PNL	-9.23476106 USDT	ASTERUSDT
10/4/2025 1:37	Commission	-0.06113042 USDT	ASTERUSDT
10/4/2025 1:37	Realized PNL	-3.22426215 USDT	ASTERUSDT
10/4/2025 1:37	Commission	-0.02134332 USDT	ASTERUSDT
10/4/2025 1:37	Realized PNL	-0.30409282 USDT	ASTERUSDT
10/4/2025 1:37	Commission	-0.00201297 USDT	ASTERUSDT
10/4/2025 1:37	Realized PNL	-5.28003380 USDT	ASTERUSDT
10/4/2025 1:37	Commission	-0.03498526 USDT	ASTERUSDT
10/4/2025 1:37	Realized PNL	-11.06898653 USDT	ASTERUSDT
10/4/2025 1:37	Commission	-0.07334260 USDT	ASTERUSDT
10/4/2025 1:30	Commission	-0.02121014 USDT	FARTCOINUSDT
10/4/2025 1:00	Funding fee	-0.02012815 USDT	HYPEUSDT
10/4/2025 1:00	Funding fee	-0.27297403 USDT	ASTERUSDT
10/4/2025 1:00	Funding fee	-0.00168987 USDT	PUMPUSDT
10/4/2025 1:00	Funding fee	-0.00655379 USDT	ENAUSDT
10/4/2025 1:00	Funding fee	-0.05262811 USDT	BNBUSDT
10/4/2025 1:00	Funding fee	-0.00199402 USDT	SOLUSDT
10/4/2025 1:00	Funding fee	-0.00332640 USDT	DOGEUSDT
10/4/2025 1:00	Funding fee	0.01799353 USDT	ETHUSDT
10/4/2025 0:36	Commission	-0.01848139 USDT	ENAUSDT
10/4/2025 0:36	Commission	-0.00450996 USDT	ENAUSDT
10/4/2025 0:35	Commission	-0.02342729 USDT	ASTERUSDT
10/4/2025 0:30	Commission	-0.02406249 USDT	ASTERUSDT
10/4/2025 0:28	Commission	-0.02450801 USDT	ASTERUSDT
10/4/2025 0:28	Commission	-0.02509173 USDT	ASTERUSDT
10/4/2025 0:24	Commission	-0.02382306 USDT	ASTERUSDT
10/4/2025 0:24	Commission	-0.00175562 USDT	ASTERUSDT
10/4/2025 0:16	Commission	-0.02617693 USDT	ASTERUSDT
10/4/2025 0:16	Commission	-0.02677938 USDT	ASTERUSDT
10/4/2025 0:14	Commission	-0.02739459 USDT	ASTERUSDT
